Seconds,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,Room
694,-104.0,,-100.2,-97.7,5
695,-104.0,,-100.55,-90.85,5
696,-104.0,,-101.85,-90.95,5
697,-104.0,,-102.0,-93.9,5
698,-104.0,,-102.0,-95.7,5
699,-104.0,,-102.0,-86.4,5
700,-104.0,,-102.0,-94.0,5
701,-104.0,,-101.9,-90.0,5
702,-99.45,,-96.0,-87.95,5
703,-95.3,,-96.0,-86.8,5
704,-93.75,,-96.0,-84.75,5
705,-91.7,,-95.35,-86.2,5
706,-92.0,,-95.1,-88.85,5
707,-92.0,,-98.9,-92.9,5
708,-92.0,,-98.35,-89.8,5
709,-92.0,,-98.95,-99.4,5
710,-92.0,,-100.15,-90.1,5
711,-96.25,,-103.7,-89.9,5
712,-101.0,,-98.0,-91.85,5
713,-101.0,,-98.0,-92.9,5
714,-101.0,,-99.5,-95.35,5
715,-101.0,,-98.9,-96.25,5
716,-101.0,,-98.0,-96.4,5
717,-101.0,,-98.0,-96.85,5
718,-101.0,,-98.0,-96.5,5
719,-101.0,,-98.0,-94.45,5
720,-101.0,,-99.75,-92.8,5
721,-101.0,,-105.0,-96.15,5
722,-101.0,,-105.0,-94.45,5
723,-101.0,,-105.0,-93.5,5
724,-101.0,,-103.5,-96.05,5
725,-101.0,,-99.0,-103.15,5
726,-101.0,,-99.0,-102.8,5
727,-101.9,,-98.15,-93.4,5
728,-103.0,,-94.6,-83.25,5
729,-103.0,,-92.25,-89.7,5
730,-100.75,,-92.25,-87.5,5
731,-94.0,,-96.0,-91.25,5
732,-94.0,,-100.35,-97.05,5
733,-94.0,,-99.55,-93.75,5
734,-94.0,,-98.2,-88.8,5
735,-94.0,,-102.0,-79.8,5
736,-94.0,,-102.0,-80.6,5
737,-94.0,,-102.0,-90.85,5
738,-94.0,,-102.0,-92.7,5
739,-94.0,,-102.0,-88.9,5
740,-94.0,,-102.0,-91.95,5
741,-94.0,,-102.0,-89.6,5
742,-94.0,,-102.0,-88.5,5
743,-94.0,,-102.0,-87.6,5
744,-94.0,,-102.0,-87.3,5
745,-94.0,,-102.0,-91.4,5
746,-94.0,,-102.0,-92.1,5
747,-94.0,,-102.0,-90.1,5
748,-94.0,,-102.0,-90.25,5
749,-94.0,,-102.0,-90.5,5
750,-94.0,,-102.0,-89.6,5
751,-94.0,,-102.0,-90.95,5
752,-94.0,,-102.0,-91.2,5
753,-94.0,,-102.0,-91.95,5
754,-94.0,,-102.0,-82.8,5
755,-94.0,,-102.0,-82.95,5
756,-94.0,,-96.8,-88.95,5
757,-94.0,,-99.0,-92.3,5
758,-94.0,,-98.0,-94.05,5
759,-94.0,,-98.0,-95.9,5
760,-94.0,,-98.0,-89.4,5
761,-94.0,,-98.0,-83.65,5
762,-94.0,,-98.0,-82.15,5
763,-94.0,,-98.0,-86.7,5
764,-94.0,,-98.0,-86.9,3
765,-94.0,,-96.1,-86.0,3
766,-94.0,,-97.05,-86.6,3
767,-94.0,,-97.85,-86.65,3
768,-94.0,,-97.1,-86.15,4
769,-94.0,,-99.45,-86.85,4
770,-94.0,,-95.95,-86.55,4
771,-94.0,,-99.4,-86.25,4
772,-94.0,,-95.85,-86.35,4
773,-94.0,,-97.3,-86.65,4
774,-94.0,,-95.0,-86.8,4
775,-94.0,,-95.65,-86.6,4
776,-94.0,,-95.95,-87.4,4
777,-94.0,,-95.45,-87.0,4
778,-94.0,,-98.15,-87.25,4
779,-94.0,,-96.25,-86.5,4
780,-94.0,,-97.75,-86.0,4
781,-94.0,,-97.55,-86.1,4
782,-94.0,,-98.45,-88.65,4
783,-94.0,,-97.0,-90.7,4
784,-94.0,,-97.0,-93.6,4
785,-94.0,,-97.0,-94.2,4
786,-94.0,,-97.0,-91.15,4
787,-94.0,,-97.0,-92.4,4
788,-97.5,,-97.0,-92.05,4
789,-104.0,,-97.0,-87.3,4
790,-104.0,,-97.0,-87.2,4
791,-104.0,,-97.0,-88.9,4
792,-104.0,,-96.85,-96.55,4
793,-104.0,,-98.45,-86.45,4
794,-104.0,,-97.35,-85.7,4
795,-104.0,,-97.5,-84.95,4
796,-104.0,,-97.1,-84.6,4
797,-103.05,,-97.7,-85.4,4
798,-103.0,,-97.5,-87.75,4
799,-103.0,,-98.1,-85.2,4
800,-103.0,,-101.4,-87.0,4
801,-103.0,,-102.0,-90.75,4
802,-100.45,,-102.0,-87.75,4
803,-100.0,,-102.0,-91.35,4
804,-100.0,,-102.0,-95.4,4
805,-100.0,,-102.0,-95.65,4
806,-100.0,,-101.1,-97.4,4
807,-100.0,,-100.0,-97.65,4
808,-100.0,,-100.0,-97.8,4
809,-100.0,,-100.0,-98.0,4
810,-100.0,,-100.0,-97.85,4
811,-100.0,,-100.0,-97.95,4
812,-100.0,,-100.0,-97.75,4
813,-100.0,,-100.0,-97.65,4
814,-100.0,,-100.0,-97.6,4
815,-100.0,,-100.0,-97.8,4
816,-100.0,,-100.0,-97.8,4
817,-100.0,,-100.0,-98.4,4
818,-100.0,,-100.0,-98.0,4
819,-100.0,,-100.0,-98.2,4
820,-100.0,,-100.0,-98.2,4
821,-100.0,,-100.0,-97.85,4
822,-100.0,,-100.45,-92.85,4
823,-100.0,,-101.0,-90.0,4
824,-100.0,,-101.0,-94.5,4
825,-100.0,,-98.75,-93.05,4
826,-100.0,,-96.0,-87.2,4
827,-100.0,,-96.3,-88.75,4
828,-100.0,,-100.7,-95.55,4
829,-100.0,,-100.0,-92.8,4
830,-100.0,,-100.0,-92.65,4
831,-100.0,,-100.0,-92.8,4
832,-100.0,,-100.0,-93.35,4
833,-100.0,,-100.0,-93.0,4
834,-100.0,,-100.0,-92.6,4
835,-100.0,,-100.05,-92.9,4
836,-100.0,,-101.0,-89.35,4
837,-100.0,,-101.0,-90.1,4
838,-100.0,,-100.0,-92.6,4
839,-98.3,,-97.6,-89.65,4
840,-98.05,,-94.3,-93.2,4
841,-102.5,,-91.25,-87.9,4
842,-101.0,,-89.4,-99.45,4
843,-98.6,,-94.2,-99.1,4
844,-97.0,,-94.5,-90.9,4
845,-97.0,,-98.35,-83.85,4
846,-97.0,,-96.25,-89.75,4
847,-97.0,,-95.5,-88.65,4
848,-101.25,,-89.3,-84.5,4
849,-102.0,,-93.5,-84.45,4
850,-102.0,,-89.75,-88.55,4
851,-98.85,,-94.5,-98.15,4
852,-87.55,,-83.95,-95.1,4
853,-82.8,,-81.9,-100.75,4
854,-89.35,,-89.6,-96.2,4
855,-84.95,,-75.8,-95.05,4
856,-71.8,,-70.1,-80.95,4
857,-71.9,,-72.05,-85.4,4
858,-74.8,,-73.1,-91.6,4
859,-70.0,,-76.8,-92.6,4
860,-72.0,,-73.8,-90.6,4
861,-69.25,,-79.6,-90.6,4
862,-65.2,,-80.6,-98.6,4
863,-70.85,,-80.0,-94.45,4
864,-70.7,,-79.95,-96.35,4
865,-70.1,,-79.2,-93.95,4
866,-66.85,,-79.75,-91.0,4
867,-69.7,,-85.35,-94.85,4
868,-63.9,,-98.9,-102.85,4
869,-65.75,,-98.85,-105.0,4
870,-72.2,,-93.0,-99.3,4
871,-74.15,,-93.0,-99.0,4
872,-72.0,,-93.0,-99.0,4
873,-71.45,,-93.0,-99.0,4
874,-66.6,,-93.0,-93.75,4
875,-69.05,,-93.0,-99.25,4
876,-70.95,,-93.0,-99.0,4
877,-71.4,,-93.0,-99.0,4
878,-73.3,,-93.0,-99.0,4
879,-71.1,,-93.0,-99.0,4
880,-71.25,,-93.0,-99.0,4
881,-70.85,,-93.0,-99.0,4
882,-76.65,,-93.0,-99.0,4
883,-77.0,,-93.0,-99.0,4
884,-76.75,,-93.0,-99.0,4
885,-73.45,,-93.0,-99.0,4
886,-73.6,,-93.0,-99.0,4
887,-72.45,,-93.0,-99.0,4
888,-74.25,,-93.0,-99.0,4
889,-74.2,,-93.0,-99.0,4
890,-73.6,,-93.0,-99.0,4
891,-73.65,,-93.0,-99.0,4
892,-73.6,,-93.0,-99.0,4
893,-72.55,,-93.0,-99.0,4
894,-77.95,,-93.0,-99.0,4
895,-72.65,,-93.0,-99.0,4
896,-72.2,,-93.0,-99.0,4
897,-72.85,,-93.0,-99.0,4
898,-72.0,,-93.0,-99.0,4
899,-74.1,,-93.0,-99.0,4
900,-69.7,,-93.0,-99.0,4
901,-70.55,,-93.0,-99.0,4
902,-73.15,,-93.0,-99.0,4
903,-69.6,,-93.0,-99.0,4
904,-72.65,,-93.0,-99.0,4
905,-73.55,,-93.0,-99.0,4
906,-74.4,,-93.0,-99.0,4
907,-72.0,,-93.0,-99.0,4
908,-70.6,,-93.0,-99.0,4
909,-72.2,,-93.0,-99.0,4
910,-69.6,,-93.0,-99.0,4
911,-68.6,,-93.0,-99.0,4
912,-70.6,,-93.0,-99.0,4
913,-73.6,,-93.0,-99.0,4
914,-72.2,,-93.0,-99.0,4
915,-74.4,,-93.0,-99.0,4
916,-70.6,,-93.0,-99.0,4
917,-68.8,,-93.0,-99.0,4
918,-65.4,,-93.0,-99.0,4
919,-63.4,,-93.0,-99.0,4
920,-68.2,,-93.0,-99.0,4
921,-66.4,,-93.0,-99.0,4
922,-67.8,,-93.0,-99.0,4
923,-67.4,,-93.0,-99.0,4
924,-68.0,,-93.0,-99.0,4
925,-69.8,,-93.0,-100.2,6
926,-72.2,,-93.0,-105.0,6
927,-72.6,,-93.0,-105.0,6
928,-73.6,,-93.0,-105.0,6
929,-72.8,,-93.0,-105.0,6
930,-68.8,,-93.0,-105.0,6
931,-70.2,,-93.0,-105.0,6
932,-71.8,,-93.0,-105.0,6
933,-72.8,,-93.0,-105.0,6
934,-72.2,,-93.0,-105.0,6
935,-72.6,,-93.0,-105.0,6
936,-70.0,,-93.0,-105.0,6
937,-71.0,,-93.0,-105.0,6
938,-73.4,,-93.0,-105.0,6
939,-70.0,,-93.0,-105.0,6
940,-74.4,,-93.0,-105.0,6
941,-71.2,,-93.0,-105.0,2
942,-72.8,,-93.0,-105.0,2
943,-65.6,,-93.0,-105.0,2
944,-66.8,,-93.0,-105.0,2
945,-64.6,,-93.0,-105.0,2
946,-63.4,,-93.0,-105.0,2
947,-64.0,,-95.0,-105.0,2
948,-67.8,,-95.4,-105.0,2
949,-73.6,,-84.2,-105.0,2
950,-73.2,,-75.8,-97.2,2
951,-81.2,,-77.2,-93.4,2
952,-85.6,,-88.4,-92.2,2
953,-91.4,,-83.0,-88.0,2
954,-84.2,,-82.6,-78.4,2
955,-88.4,,-77.2,-77.0,2
956,-88.0,,-73.6,-80.8,2
957,-89.5,,-72.7,-87.95,2
958,-90.35,,-71.95,-92.1,2
959,-83.7,,-71.8,-89.45,2
960,-89.85,,-69.35,-86.35,2
961,-97.7,,-68.65,-95.1,2
962,-104.0,,-65.0,-93.4,2
963,-104.0,,-62.4,-96.6,2
964,-104.0,,-67.0,-98.8,2
965,-104.0,,-66.75,-97.15,2
966,-104.0,,-68.7,-96.45,2
967,-104.0,,-74.05,-101.55,2
968,-104.0,,-72.4,-96.6,2
969,-104.0,,-71.3,-102.95,2
970,-104.0,,-75.8,-104.0,2
971,-104.0,,-83.25,-104.0,2
972,-104.0,,-88.65,-104.0,2
973,-104.0,,-81.0,-104.0,2
974,-104.0,,-79.35,-104.0,2
975,-104.0,,-81.1,-104.0,2
976,-104.0,,-78.5,-104.0,2
977,-104.0,,-84.75,-104.0,2
978,-104.0,,-89.05,-104.0,2
979,-104.0,,-88.3,-104.0,2
980,-104.0,,-86.65,-104.0,2
981,-104.0,,-90.8,-104.0,2
982,-104.0,,-88.35,-103.55,2
983,-104.0,,-88.3,-103.0,2
984,-104.0,,-79.25,-103.0,2
985,-104.0,,-84.1,-103.0,2
986,-104.0,,-81.4,-103.0,2
987,-104.0,,-77.65,-103.0,2
988,-104.0,,-82.9,-103.0,2
989,-104.0,,-96.0,-103.0,2
990,-104.0,,-92.15,-103.0,2
991,-104.0,,-92.95,-103.0,2
992,-104.0,,-93.7,-103.0,2
993,-104.0,,-92.85,-103.0,2
994,-104.0,,-87.35,-103.0,2
995,-104.0,,-81.35,-103.0,2
996,-104.0,,-82.95,-100.4,2
997,-104.0,,-81.2,-99.0,2
998,-104.0,,-83.25,-99.0,2
999,-104.0,,-81.0,-99.0,2
1000,-104.0,,-81.0,-99.0,2
1001,-104.0,,-80.6,-99.0,2
1002,-104.0,,-80.7,-99.0,2
1003,-104.0,,-84.1,-100.95,2
1004,-104.0,,-80.0,-102.0,2
1005,-104.0,,-79.75,-102.0,2
1006,-104.0,,-80.4,-102.0,2
1007,-104.0,,-83.2,-102.0,2
1008,-104.0,,-83.4,-102.0,2
1009,-104.0,,-85.1,-102.0,2
1010,-104.0,,-85.1,-102.0,2
1011,-104.0,,-84.8,-102.0,2
1012,-104.0,,-86.1,-102.0,2
1013,-104.0,,-82.8,-101.45,2
1014,-104.0,,-86.25,-98.8,2
1015,-104.0,,-87.0,-99.65,2
1016,-104.0,,-87.5,-98.55,2
1017,-104.0,,-86.35,-100.35,2
1018,-104.0,,-82.9,-100.7,2
1019,-104.0,,-84.1,-101.3,2
1020,-104.0,,-86.65,-102.0,2
1021,-104.0,,-87.75,-102.0,2
1022,-104.0,,-89.25,-102.0,2
1023,-104.0,,-80.2,-101.9,2
1024,-104.0,,-84.4,-100.0,2
1025,-104.0,,-82.0,-100.0,2
1026,-104.0,,-85.25,-102.6,2
1027,-104.0,,-87.95,-104.0,2
1028,-104.0,,-87.45,-104.0,2
1029,-104.0,,-84.3,-104.0,2
1030,-104.0,,-84.45,-104.0,2
1031,-104.0,,-85.35,-104.0,2
1032,-104.0,,-85.5,-104.0,2
1033,-104.0,,-85.6,-104.0,2
1034,-104.0,,-85.4,-104.0,2
1035,-104.0,,-79.7,-104.0,2
1036,-104.0,,-87.2,-104.0,2
1037,-104.0,,-87.5,-104.0,2
1038,-104.0,,-88.7,-104.0,2
1039,-104.0,,-88.5,-104.0,2
1040,-104.0,,-88.5,-104.0,2
1041,-104.0,,-91.0,-104.0,2
1042,-104.0,,-81.5,-104.0,2
1043,-104.0,,-85.1,-104.0,2
1044,-104.0,,-84.7,-104.0,2
1045,-104.0,,-85.5,-104.0,2
1046,-104.0,,-85.2,-104.0,2
1047,-104.0,,-86.65,-104.0,2
1048,-104.0,,-85.6,-104.0,2
1049,-104.0,,-86.4,-104.0,2
1050,-104.0,,-88.2,-104.0,2
1051,-104.0,,-83.4,-104.0,2
1052,-104.0,,-84.4,-102.8,2
1053,-104.0,,-80.4,-102.0,2
1054,-104.0,,-82.8,-103.2,2
1055,-104.0,,-81.4,-103.8,2
1056,-104.0,,-79.2,-102.0,2
1057,-104.0,,-80.4,-100.0,2
1058,-104.0,,-79.8,-100.0,2
1059,-104.0,,-80.6,-100.0,2
1060,-104.0,,-84.2,-101.6,2
1061,-104.0,,-81.8,-102.0,2
1062,-104.0,,-83.25,-99.2,2
1063,-104.0,,-79.95,-102.0,2
1064,-104.0,,-81.8,-102.0,2
1065,-104.0,,-81.0,-102.0,2
1066,-104.0,,-83.0,-102.0,2
1067,-104.0,,-86.1,-101.2,2
1068,-104.0,,-82.6,-96.5,2
1069,-104.0,,-84.9,-97.7,2
1070,-104.0,,-81.0,-96.0,2
1071,-104.0,,-84.4,-96.0,2
1072,-104.0,,-81.25,-97.9,2
1073,-104.0,,-81.65,-98.0,2
1074,-104.0,,-83.0,-98.0,2
1075,-104.0,,-83.4,-103.6,2
1076,-104.0,,-84.2,-98.4,2
1077,-104.0,,-89.6,-96.4,2
1078,-104.0,,-82.8,-99.2,2
1079,-104.0,,-82.0,-104.0,2
1080,-104.0,,-83.2,-104.0,2
1081,-104.0,,-86.8,-104.0,2
1082,-104.0,,-88.6,-104.0,2
1083,-104.0,,-89.6,-104.0,2
1084,-104.0,,-86.0,-104.0,2
1085,-104.0,,-84.6,-104.0,2
1086,-104.0,,-87.2,-104.0,2
1087,-104.0,,-86.2,-104.0,2
1088,-104.0,,-86.6,-104.0,2
1089,-104.0,,-87.0,-104.0,2
1090,-104.0,,-82.0,-104.0,2
1091,-104.0,,-85.4,-104.0,2
1092,-104.0,,-83.2,-104.0,2
1093,-104.0,,-82.8,-104.0,2
1094,-104.0,,-81.8,-104.0,2
1095,-104.0,,-86.0,-104.0,2
1096,-104.0,,-81.4,-104.0,2
1097,-104.0,,-84.0,-104.0,2
1098,-104.0,,-82.75,-104.0,2
1099,-104.0,,-82.9,-104.0,2
1100,-104.0,,-81.8,-104.0,2
1101,-104.0,,-82.2,-104.0,2
1102,-104.0,,-83.7,-104.0,2
1103,-104.0,,-84.8,-104.0,2
1104,-104.0,,-83.45,-104.0,2
1105,-104.0,,-85.65,-104.0,2
1106,-104.0,,-85.65,-104.0,2
1107,-104.0,,-83.55,-104.0,2
1108,-104.0,,-80.95,-104.45,2
1109,-104.0,,-81.2,-105.0,2
1110,-104.0,,-83.25,-103.4,2
1111,-104.0,,-86.3,-97.65,2
1112,-104.0,,-87.6,-98.0,2
1113,-104.0,,-85.2,-98.45,2
1114,-104.0,,-84.55,-99.0,2
1115,-104.0,,-80.8,-99.75,2
1116,-104.0,,-84.65,-100.05,2
1117,-104.0,,-80.95,-98.95,2
1118,-104.0,,-80.3,-94.0,2
1119,-104.0,,-80.0,-94.0,2
1120,-104.0,,-84.3,-93.7,2
1121,-104.0,,-82.5,-91.7,2
1122,-104.0,,-84.0,-93.7,2
1123,-104.0,,-83.9,-91.1,2
1124,-104.0,,-85.3,-95.4,2
1125,-104.0,,-84.1,-101.5,2
1126,-104.0,,-88.5,-103.0,2
1127,-104.0,,-85.7,-103.0,2
1128,-104.0,,-85.5,-103.0,2
1129,-104.0,,-84.0,-103.0,2
1130,-104.0,,-85.7,-103.0,2
1131,-104.0,,-86.5,-102.4,2
1132,-104.0,,-86.3,-102.3,2
1133,-104.0,,-84.0,-97.1,2
1134,-104.0,,-85.8,-95.0,2
1135,-104.0,,-84.2,-102.2,2
1136,-104.0,,-83.9,-100.0,2
1137,-104.0,,-91.5,-99.0,2
1138,-104.0,,-88.6,-99.0,2
1139,-104.0,,-89.4,-99.0,2
1140,-104.0,,-89.4,-99.0,2
1141,-104.0,,-88.1,-99.0,2
1142,-104.0,,-84.4,-99.0,2
1143,-104.0,,-84.2,-99.0,2
1144,-104.0,,-84.6,-99.0,2
1145,-104.0,,-84.8,-99.0,2
1146,-104.0,,-82.9,-99.0,2
1147,-104.0,,-86.9,-99.0,2
1148,-104.0,,-90.4,-99.0,2
1149,-104.0,,-90.1,-99.0,2
1150,-104.0,,-90.0,-99.0,2
1151,-104.0,,-82.8,-99.0,2
1152,-104.0,,-84.5,-99.0,2
1153,-104.0,,-84.0,-99.0,2
1154,-104.0,,-85.0,-99.0,2
1155,-104.0,,-84.0,-99.0,2
1156,-104.0,,-85.2,-99.0,2
1157,-104.0,,-85.1,-99.0,2
1158,-104.0,,-87.3,-99.0,2
1159,-104.0,,-88.7,-99.0,2
1160,-104.0,,-88.1,-99.0,2
1161,-104.0,,-91.2,-99.0,2
1162,-104.0,,-84.0,-99.0,2
1163,-104.0,,-79.7,-99.9,2
1164,-104.0,,-84.1,-102.0,2
1165,-104.0,,-83.4,-102.0,2
1166,-104.0,,-82.8,-102.0,2
1167,-104.0,,-82.5,-102.0,2
1168,-104.0,,-82.1,-102.0,2
1169,-104.0,,-81.5,-102.0,2
1170,-104.0,,-81.7,-102.0,2
1171,-104.0,,-85.4,-102.3,2
1172,-104.0,,-81.2,-100.7,2
1173,-104.0,,-81.5,-102.0,2
1174,-104.0,,-80.0,-95.0,2
1175,-104.0,,-81.3,-96.6,2
1176,-104.0,,-82.4,-96.4,2
1177,-104.0,,-82.0,-96.0,2
1178,-104.0,,-83.6,-96.0,2
1179,-104.0,,-83.6,-96.0,2
1180,-104.0,,-84.5,-96.0,2
1181,-104.0,,-84.2,-96.6,2
1182,-104.0,,-83.5,-101.7,2
1183,-104.0,,-83.4,-102.0,2
1184,-104.0,,-83.4,-105.0,2
1185,-104.0,,-84.7,-105.0,2
1186,-104.0,,-85.3,-105.0,2
1187,-104.0,,-86.0,-104.2,2
1188,-104.0,,-83.4,-95.3,2
1189,-104.0,,-84.6,-101.2,2
1190,-104.0,,-83.7,-99.3,2
1191,-104.0,,-80.7,-99.0,2
1192,-104.0,,-90.7,-100.0,2
1193,-104.0,,-92.1,-101.0,2
1194,-104.0,,-95.9,-101.0,2
1195,-104.0,,-95.3,-101.0,2
1196,-104.0,,-94.0,-101.0,2
1197,-104.0,,-88.9,-101.0,2
1198,-104.0,,-85.2,-101.0,2
1199,-104.0,,-83.7,-101.0,2
1200,-104.0,,-84.0,-101.0,2
1201,-104.0,,-83.8,-101.0,2
1202,-104.0,,-83.8,-101.0,2
1203,-104.0,,-82.45,-101.0,2
1204,-104.0,,-85.1,-101.0,2
1205,-104.0,,-85.9,-101.0,2
1206,-104.0,,-86.05,-101.0,2
1207,-104.0,,-82.75,-101.0,2
1208,-104.0,,-84.8,-101.0,2
1209,-104.0,,-86.6,-101.0,2
1210,-104.0,,-86.25,-101.0,2
1211,-104.0,,-87.1,-101.0,2
1212,-104.0,,-86.5,-101.0,2
1213,-104.0,,-85.85,-101.0,2
1214,-104.0,,-87.45,-101.0,2
1215,-104.0,,-85.0,-101.0,2
1216,-104.0,,-84.0,-101.0,2
1217,-104.0,,-83.6,-101.0,2
1218,-104.0,,-84.0,-101.0,2
1219,-104.0,,-83.4,-101.0,2
1220,-104.0,,-85.15,-101.0,2
1221,-104.0,,-78.9,-100.25,2
1222,-104.0,,-85.4,-100.0,2
1223,-104.0,,-91.0,-96.4,2
1224,-104.0,,-88.6,-101.8,2
1225,-104.0,,-87.6,-103.0,2
1226,-104.0,,-79.2,-103.0,2
1227,-104.0,,-82.0,-103.0,2
1228,-104.0,,-81.8,-99.0,2
1229,-104.0,,-82.0,-98.0,2
1230,-104.0,,-85.8,-98.0,2
1231,-104.0,,-82.0,-96.0,2
1232,-104.0,,-81.6,-97.0,2
1233,-104.0,,-81.6,-99.6,2
1234,-104.0,,-82.4,-102.0,2
1235,-104.0,,-81.4,-100.6,2
1236,-104.0,,-85.6,-99.0,2
1237,-104.0,,-82.8,-99.0,2
1238,-104.0,,-89.8,-99.0,2
1239,-104.0,,-84.6,-99.0,2
1240,-104.0,,-82.4,-98.4,6
1241,-104.0,,-80.2,-98.8,6
1242,-104.0,,-79.2,-102.0,6
1243,-104.0,,-86.8,-99.0,6
1244,-104.0,,-83.6,-99.0,6
1245,-104.0,,-80.2,-102.2,8
1246,-104.0,,-89.2,-101.8,8
1247,-104.0,,-94.6,-97.0,8
1248,-104.0,,-95.0,-97.8,8
1249,-104.0,,-94.6,-98.6,8
1250,-104.0,,-88.0,-99.0,8
1251,-104.0,,-83.4,-99.0,8
1252,-104.0,,-83.2,-99.0,8
1253,-104.0,,-83.6,-99.0,8
1254,-104.0,,-83.4,-99.0,8
1255,-104.0,,-84.6,-99.0,8
1256,-104.0,,-83.4,-99.0,8
1257,-104.0,,-80.0,-99.0,8
1258,-104.0,,-86.0,-99.0,8
1259,-104.0,,-85.0,-99.0,8
1260,-104.0,,-86.2,-99.0,8
1261,-104.0,,-87.2,-99.0,8
1262,-104.0,,-82.4,-99.0,8
1263,-104.0,,-84.8,-99.0,8
1264,-104.0,,-84.8,-99.0,8
1265,-104.0,,-85.2,-99.0,8
1266,-104.0,,-85.2,-99.0,8
1267,-104.0,,-85.6,-99.0,8
1268,-104.0,,-85.4,-100.0,8
1269,-104.0,,-84.2,-104.0,8
1270,-104.0,,-84.6,-104.0,8
1271,-104.0,,-80.8,-104.0,8
1272,-104.0,,-80.0,-104.0,8
1273,-104.0,,-84.8,-104.0,8
1274,-104.0,,-80.4,-103.0,8
1275,-104.0,,-80.8,-99.0,8
1276,-104.0,,-84.0,-99.0,8
1277,-104.0,,-84.2,-99.0,8
1278,-104.0,,-84.0,-99.0,8
1279,-104.0,,-84.0,-99.0,8
1280,-104.0,,-84.0,-99.0,8
1281,-104.0,,-84.0,-99.0,8
1282,-104.0,,-85.0,-101.4,8
1283,-104.0,,-84.8,-104.0,8
1284,-104.0,,-81.0,-104.0,8
1285,-104.0,,-80.8,-104.0,8
1286,-104.0,,-78.8,-104.0,8
1287,-104.0,,-75.0,-104.0,8
1288,-104.0,,-79.6,-104.0,8
1289,-104.0,,-77.6,-104.0,8
1290,-104.0,,-69.8,-104.0,8
1291,-104.0,,-71.0,-104.0,8
1292,-104.0,,-73.6,-104.0,8
1293,-104.0,,-72.6,-104.0,8
1294,-104.0,,-67.4,-104.0,8
1295,-104.0,,-67.2,-104.0,8
1296,-104.0,,-67.2,-104.0,8
1297,-104.0,,-63.2,-104.0,8
1298,-104.0,,-66.2,-100.4,8
1299,-104.0,,-65.6,-95.0,8
1300,-104.0,,-67.8,-95.0,8
1301,-104.0,,-67.6,-95.0,8
1302,-104.0,,-72.2,-95.0,8
1303,-104.0,,-81.0,-95.0,6
1304,-104.0,,-81.0,-95.0,6
1305,-104.0,,-77.4,-95.0,6
1306,-104.0,,-81.8,-95.0,6
1307,-104.0,,-82.8,-95.0,6
1308,-104.0,,-82.35,-95.0,6
1309,-104.0,,-74.85,-95.0,6
1310,-104.0,,-70.3,-95.0,6
1311,-104.0,,-66.8,-95.0,6
1312,-104.0,,-67.6,-95.0,6
1313,-104.0,,-68.0,-95.0,6
1314,-104.0,,-68.0,-95.0,1
1315,-104.0,,-68.0,-95.0,1
1316,-104.0,,-68.0,-95.0,1
1317,-104.0,,-68.2,-95.0,1
1318,-104.0,,-68.0,-95.0,1
1319,-104.0,,-68.0,-95.0,1
1320,-104.0,,-68.0,-95.0,1
1321,-104.0,,-68.2,-95.0,1
1322,-104.0,,-67.3,-95.0,1
1323,-104.0,,-75.45,-95.0,1
1324,-104.0,,-80.3,-95.0,1
1325,-104.0,,-81.8,-95.0,1
1326,-104.0,,-74.05,-95.0,1
1327,-104.0,,-71.1,-95.0,1
1328,-104.0,,-71.35,-95.0,1
1329,-104.0,,-69.95,-95.0,1
1330,-104.0,,-71.4,-95.0,1
1331,-104.0,,-70.0,-95.0,1
1332,-104.0,,-71.35,-95.0,1
1333,-104.0,,-72.35,-95.0,1
1334,-104.0,,-74.25,-95.0,1
1335,-104.0,,-70.2,-95.0,1
1336,-104.0,,-71.95,-95.0,1
1337,-104.0,,-69.65,-95.0,1
1338,-104.0,,-68.75,-95.0,1
1339,-104.0,,-66.1,-95.0,6
1340,-104.0,,-65.6,-95.0,6
1341,-104.0,,-66.25,-95.0,6
1342,-104.0,,-67.5,-95.0,6
1343,-104.0,,-68.4,-95.0,6
1344,-104.0,,-68.8,-95.0,6
1345,-104.0,,-67.3,-95.0,6
1346,-104.0,,-66.6,-95.0,6
1347,-104.0,,-67.0,-95.0,6
1348,-104.0,,-67.0,-95.0,6
1349,-104.0,,-67.1,-95.0,0
1350,-104.0,,-67.3,-95.0,0
1351,-104.0,,-69.45,-95.0,0
1352,-104.0,,-67.3,-95.0,0
1353,-104.0,,-67.2,-95.0,0
1354,-104.0,,-66.45,-95.0,0
1355,-104.0,,-66.2,-95.0,0
1356,-104.0,,-67.25,-95.0,0
1357,-104.0,,-68.0,-95.0,0
1358,-104.0,,-68.0,-95.0,0
1359,-104.0,,-68.0,-95.0,0
1360,-104.0,,-68.0,-95.0,0
1361,-104.0,,-75.0,-95.0,0
1362,-104.0,,-74.15,-95.0,0
1363,-104.0,,-76.25,-95.0,0
1364,-104.0,,-72.65,-95.0,0
1365,-104.0,,-68.45,-95.0,0
1366,-104.0,,-65.65,-95.0,0
1367,-104.0,,-69.9,-95.0,0
1368,-104.0,,-66.7,-95.0,0
1369,-104.0,,-70.2,-95.0,0
1370,-104.0,,-77.15,-95.0,0
1371,-104.0,,-65.2,-95.0,0
1372,-104.0,,-68.75,-96.1,0
