Seconds,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,Room
672,-101.4,,-93.2,-95.4,-1
673,-101.0,,-102.2,-87.2,-1
674,-101.0,,-102.0,-88.8,-1
675,-102.8,,-101.6,-97.4,-1
676,-104.0,,-94.0,-98.0,-1
677,-104.0,,-93.8,-85.6,-1
678,-104.0,,-101.2,-91.4,-1
679,-102.2,,-98.75,-86.6,-1
680,-101.95,,-98.2,-88.8,-1
681,-103.0,,-96.45,-86.65,-1
682,-103.0,,-94.3,-96.7,-1
683,-103.0,,-91.7,-100.35,-1
684,-103.0,,-91.95,-100.0,-1
685,-103.0,,-93.55,-99.7,-1
686,-103.65,,-91.15,-90.9,5
687,-104.0,,-92.55,-90.65,5
688,-104.0,,-92.0,-87.25,5
689,-104.0,,-92.0,-97.0,5
690,-104.0,,-92.0,-92.7,5
691,-104.0,,-92.0,-90.7,5
692,-104.0,,-94.7,-90.3,-1
693,-104.0,,-98.2,-97.6,-1
694,-104.0,,-100.2,-97.7,-1
695,-104.0,,-100.55,-90.85,-1
696,-104.0,,-101.85,-90.95,-1
697,-104.0,,-102.0,-93.9,-1
698,-104.0,,-102.0,-95.7,-1
699,-104.0,,-102.0,-86.4,-1
700,-104.0,,-102.0,-94.0,-1
701,-104.0,,-101.9,-90.0,-1
702,-99.45,,-96.0,-87.95,5
703,-95.3,,-96.0,-86.8,5
704,-93.75,,-96.0,-84.75,5
705,-91.7,,-95.35,-86.2,5
706,-92.0,,-95.1,-88.85,5
707,-92.0,,-98.9,-92.9,5
708,-92.0,,-98.35,-89.8,5
709,-92.0,,-98.95,-99.4,5
710,-92.0,,-100.15,-90.1,5
711,-96.25,,-103.7,-89.9,5
712,-101.0,,-98.0,-91.85,-1
713,-101.0,,-98.0,-92.9,-1
714,-101.0,,-99.5,-95.35,-1
715,-101.0,,-98.9,-96.25,-1
716,-101.0,,-98.0,-96.4,-1
717,-101.0,,-98.0,-96.85,-1
718,-101.0,,-98.0,-96.5,-1
719,-101.0,,-98.0,-94.45,-1
720,-101.0,,-99.75,-92.8,-1
721,-101.0,,-105.0,-96.15,-1
722,-101.0,,-105.0,-94.45,-1
723,-101.0,,-105.0,-93.5,-1
724,-101.0,,-103.5,-96.05,-1
725,-101.0,,-99.0,-103.15,-1
726,-101.0,,-99.0,-102.8,-1
727,-101.9,,-98.15,-93.4,-1
728,-103.0,,-94.6,-83.25,-1
729,-103.0,,-92.25,-89.7,-1
730,-100.75,,-92.25,-87.5,-1
731,-94.0,,-96.0,-91.25,-1
732,-94.0,,-100.35,-97.05,-1
733,-94.0,,-99.55,-93.75,-1
734,-94.0,,-98.2,-88.8,-1
735,-94.0,,-102.0,-79.8,-1
736,-94.0,,-102.0,-80.6,-1
737,-94.0,,-102.0,-90.85,-1
738,-94.0,,-102.0,-92.7,-1
739,-94.0,,-102.0,-88.9,-1
740,-94.0,,-102.0,-91.95,-1
741,-94.0,,-102.0,-89.6,-1
742,-94.0,,-102.0,-88.5,-1
743,-94.0,,-102.0,-87.6,-1
744,-94.0,,-102.0,-87.3,-1
745,-94.0,,-102.0,-91.4,-1
746,-94.0,,-102.0,-92.1,-1
747,-94.0,,-102.0,-90.1,-1
748,-94.0,,-102.0,-90.25,-1
749,-94.0,,-102.0,-90.5,-1
750,-94.0,,-102.0,-89.6,-1
751,-94.0,,-102.0,-90.95,-1
752,-94.0,,-102.0,-91.2,-1
753,-94.0,,-102.0,-91.95,-1
754,-94.0,,-102.0,-82.8,-1
755,-94.0,,-102.0,-82.95,-1
756,-94.0,,-96.8,-88.95,-1
757,-94.0,,-99.0,-92.3,-1
758,-94.0,,-98.0,-94.05,-1
759,-94.0,,-98.0,-95.9,-1
760,-94.0,,-98.0,-89.4,-1
761,-94.0,,-98.0,-83.65,-1
762,-94.0,,-98.0,-82.15,-1
763,-94.0,,-98.0,-86.7,-1
764,-94.0,,-98.0,-86.9,-1
765,-94.0,,-96.1,-86.0,-1
766,-94.0,,-97.05,-86.6,-1
767,-94.0,,-97.85,-86.65,-1
768,-94.0,,-97.1,-86.15,-1
769,-94.0,,-99.45,-86.85,-1
770,-94.0,,-95.95,-86.55,-1
771,-94.0,,-99.4,-86.25,-1
772,-94.0,,-95.85,-86.35,-1
773,-94.0,,-97.3,-86.65,-1
774,-94.0,,-95.0,-86.8,-1
775,-94.0,,-95.65,-86.6,-1
776,-94.0,,-95.95,-87.4,-1
777,-94.0,,-95.45,-87.0,-1
778,-94.0,,-98.15,-87.25,-1
779,-94.0,,-96.25,-86.5,-1
780,-94.0,,-97.75,-86.0,-1
781,-94.0,,-97.55,-86.1,-1
782,-94.0,,-98.45,-88.65,-1
783,-94.0,,-97.0,-90.7,-1
784,-94.0,,-97.0,-93.6,-1
785,-94.0,,-97.0,-94.2,-1
786,-94.0,,-97.0,-91.15,-1
787,-94.0,,-97.0,-92.4,-1
788,-97.5,,-97.0,-92.05,-1
789,-104.0,,-97.0,-87.3,-1
790,-104.0,,-97.0,-87.2,-1
791,-104.0,,-97.0,-88.9,-1
792,-104.0,,-96.85,-96.55,-1
793,-104.0,,-98.45,-86.45,-1
794,-104.0,,-97.35,-85.7,-1
795,-104.0,,-97.5,-84.95,-1
796,-104.0,,-97.1,-84.6,-1
797,-103.05,,-97.7,-85.4,-1
798,-103.0,,-97.5,-87.75,-1
799,-103.0,,-98.1,-85.2,-1
800,-103.0,,-101.4,-87.0,-1
801,-103.0,,-102.0,-90.75,-1
802,-100.45,,-102.0,-87.75,4
803,-100.0,,-102.0,-91.35,4
804,-100.0,,-102.0,-95.4,4
805,-100.0,,-102.0,-95.65,4
806,-100.0,,-101.1,-97.4,4
807,-100.0,,-100.0,-97.65,4
808,-100.0,,-100.0,-97.8,4
809,-100.0,,-100.0,-98.0,-1
810,-100.0,,-100.0,-97.85,-1
811,-100.0,,-100.0,-97.95,-1
812,-100.0,,-100.0,-97.75,-1
813,-100.0,,-100.0,-97.65,-1
814,-100.0,,-100.0,-97.6,4
815,-100.0,,-100.0,-97.8,4
816,-100.0,,-100.0,-97.8,4
817,-100.0,,-100.0,-98.4,4
818,-100.0,,-100.0,-98.0,4
819,-100.0,,-100.0,-98.2,-1
820,-100.0,,-100.0,-98.2,-1
821,-100.0,,-100.0,-97.85,-1
822,-100.0,,-100.45,-92.85,-1
823,-100.0,,-101.0,-90.0,-1
824,-100.0,,-101.0,-94.5,-1
825,-100.0,,-98.75,-93.05,-1
826,-100.0,,-96.0,-87.2,-1
827,-100.0,,-96.3,-88.75,-1
828,-100.0,,-100.7,-95.55,-1
829,-100.0,,-100.0,-92.8,6
830,-100.0,,-100.0,-92.65,6
831,-100.0,,-100.0,-92.8,6
832,-100.0,,-100.0,-93.35,-1
833,-100.0,,-100.0,-93.0,-1
834,-100.0,,-100.0,-92.6,-1
835,-100.0,,-100.05,-92.9,-1
836,-100.0,,-101.0,-89.35,-1
837,-100.0,,-101.0,-90.1,-1
838,-100.0,,-100.0,-92.6,-1
839,-98.3,,-97.6,-89.65,2
840,-98.05,,-94.3,-93.2,2
841,-102.5,,-91.25,-87.9,2
842,-101.0,,-89.4,-99.45,2
843,-98.6,,-94.2,-99.1,2
844,-97.0,,-94.5,-90.9,2
845,-97.0,,-98.35,-83.85,2
846,-97.0,,-96.25,-89.75,2
847,-97.0,,-95.5,-88.65,2
848,-101.25,,-89.3,-84.5,2
849,-102.0,,-93.5,-84.45,-1
850,-102.0,,-89.75,-88.55,-1
851,-98.85,,-94.5,-98.15,-1
852,-87.55,,-83.95,-95.1,-1
853,-82.8,,-81.9,-100.75,-1
854,-89.35,,-89.6,-96.2,-1
855,-84.95,,-75.8,-95.05,-1
856,-71.8,,-70.1,-80.95,-1
857,-71.9,,-72.05,-85.4,-1
858,-74.8,,-73.1,-91.6,-1
859,-70.0,,-76.8,-92.6,-1
860,-72.0,,-73.8,-90.6,-1
861,-69.25,,-79.6,-90.6,-1
862,-65.2,,-80.6,-98.6,-1
863,-70.85,,-80.0,-94.45,-1
864,-70.7,,-79.95,-96.35,-1
865,-70.1,,-79.2,-93.95,2
866,-66.85,,-79.75,-91.0,2
867,-69.7,,-85.35,-94.85,2
868,-63.9,,-98.9,-102.85,2
869,-65.75,,-98.85,-105.0,2
870,-72.2,,-93.0,-99.3,2
871,-74.15,,-93.0,-99.0,2
872,-72.0,,-93.0,-99.0,2
873,-71.45,,-93.0,-99.0,2
874,-66.6,,-93.0,-93.75,2
875,-69.05,,-93.0,-99.25,2
876,-70.95,,-93.0,-99.0,2
877,-71.4,,-93.0,-99.0,2
878,-73.3,,-93.0,-99.0,2
879,-71.1,,-93.0,-99.0,-1
880,-71.25,,-93.0,-99.0,-1
881,-70.85,,-93.0,-99.0,-1
882,-76.65,,-93.0,-99.0,-1
883,-77.0,,-93.0,-99.0,-1
884,-76.75,,-93.0,-99.0,-1
885,-73.45,,-93.0,-99.0,2
886,-73.6,,-93.0,-99.0,2
887,-72.45,,-93.0,-99.0,2
888,-74.25,,-93.0,-99.0,2
889,-74.2,,-93.0,-99.0,-1
890,-73.6,,-93.0,-99.0,-1
891,-73.65,,-93.0,-99.0,-1
892,-73.6,,-93.0,-99.0,-1
893,-72.55,,-93.0,-99.0,-1
894,-77.95,,-93.0,-99.0,-1
895,-72.65,,-93.0,-99.0,-1
896,-72.2,,-93.0,-99.0,-1
897,-72.85,,-93.0,-99.0,-1
898,-72.0,,-93.0,-99.0,-1
899,-74.1,,-93.0,-99.0,-1
900,-69.7,,-93.0,-99.0,-1
901,-70.55,,-93.0,-99.0,-1
902,-73.15,,-93.0,-99.0,-1
903,-69.6,,-93.0,-99.0,-1
904,-72.65,,-93.0,-99.0,-1
905,-73.55,,-93.0,-99.0,-1
906,-74.4,,-93.0,-99.0,-1
907,-72.0,,-93.0,-99.0,-1
908,-70.6,,-93.0,-99.0,-1
909,-72.2,,-93.0,-99.0,-1
910,-69.6,,-93.0,-99.0,-1
911,-68.6,,-93.0,-99.0,-1
912,-70.6,,-93.0,-99.0,2
913,-73.6,,-93.0,-99.0,2
914,-72.2,,-93.0,-99.0,2
915,-74.4,,-93.0,-99.0,-1
916,-70.6,,-93.0,-99.0,-1
917,-68.8,,-93.0,-99.0,-1
918,-65.4,,-93.0,-99.0,-1
919,-63.4,,-93.0,-99.0,2
920,-68.2,,-93.0,-99.0,2
921,-66.4,,-93.0,-99.0,2
922,-67.8,,-93.0,-99.0,-1
923,-67.4,,-93.0,-99.0,-1
924,-68.0,,-93.0,-99.0,-1
925,-69.8,,-93.0,-100.2,-1
926,-72.2,,-93.0,-105.0,-1
927,-72.6,,-93.0,-105.0,-1
928,-73.6,,-93.0,-105.0,-1
929,-72.8,,-93.0,-105.0,2
930,-68.8,,-93.0,-105.0,2
931,-70.2,,-93.0,-105.0,2
932,-71.8,,-93.0,-105.0,2
933,-72.8,,-93.0,-105.0,2
934,-72.2,,-93.0,-105.0,2
935,-72.6,,-93.0,-105.0,2
936,-70.0,,-93.0,-105.0,2
937,-71.0,,-93.0,-105.0,2
938,-73.4,,-93.0,-105.0,2
939,-70.0,,-93.0,-105.0,2
940,-74.4,,-93.0,-105.0,2
941,-71.2,,-93.0,-105.0,2
942,-72.8,,-93.0,-105.0,2
943,-65.6,,-93.0,-105.0,-1
944,-66.8,,-93.0,-105.0,-1
945,-64.6,,-93.0,-105.0,-1
946,-63.4,,-93.0,-105.0,-1
947,-64.0,,-95.0,-105.0,-1
948,-67.8,,-95.4,-105.0,-1
949,-73.6,,-84.2,-105.0,-1
950,-73.2,,-75.8,-97.2,-1
951,-81.2,,-77.2,-93.4,-1
952,-85.6,,-88.4,-92.2,-1
953,-91.4,,-83.0,-88.0,-1
954,-84.2,,-82.6,-78.4,-1
955,-88.4,,-77.2,-77.0,-1
956,-88.0,,-73.6,-80.8,-1
957,-89.5,,-72.7,-87.95,-1
958,-90.35,,-71.95,-92.1,-1
959,-83.7,,-71.8,-89.45,-1
960,-89.85,,-69.35,-86.35,-1
961,-97.7,,-68.65,-95.1,-1
962,-104.0,,-65.0,-93.4,-1
963,-104.0,,-62.4,-96.6,-1
964,-104.0,,-67.0,-98.8,-1
965,-104.0,,-66.75,-97.15,2
966,-104.0,,-68.7,-96.45,2
967,-104.0,,-74.05,-101.55,2
968,-104.0,,-72.4,-96.6,2
969,-104.0,,-71.3,-102.95,-1
970,-104.0,,-75.8,-104.0,-1
971,-104.0,,-83.25,-104.0,-1
972,-104.0,,-88.65,-104.0,-1
973,-104.0,,-81.0,-104.0,2
974,-104.0,,-79.35,-104.0,2
975,-104.0,,-81.1,-104.0,-1
976,-104.0,,-78.5,-104.0,-1
977,-104.0,,-84.75,-104.0,-1
978,-104.0,,-89.05,-104.0,2
979,-104.0,,-88.3,-104.0,-1
980,-104.0,,-86.65,-104.0,-1
981,-104.0,,-90.8,-104.0,-1
982,-104.0,,-88.35,-103.55,-1
983,-104.0,,-88.3,-103.0,2
984,-104.0,,-79.25,-103.0,2
985,-104.0,,-84.1,-103.0,2
986,-104.0,,-81.4,-103.0,2
987,-104.0,,-77.65,-103.0,2
988,-104.0,,-82.9,-103.0,2
989,-104.0,,-96.0,-103.0,2
990,-104.0,,-92.15,-103.0,2
991,-104.0,,-92.95,-103.0,2
992,-104.0,,-93.7,-103.0,2
993,-104.0,,-92.85,-103.0,-1
994,-104.0,,-87.35,-103.0,-1
995,-104.0,,-81.35,-103.0,-1
996,-104.0,,-82.95,-100.4,-1
997,-104.0,,-81.2,-99.0,-1
998,-104.0,,-83.25,-99.0,-1
999,-104.0,,-81.0,-99.0,-1
1000,-104.0,,-81.0,-99.0,-1
1001,-104.0,,-80.6,-99.0,-1
1002,-104.0,,-80.7,-99.0,-1
1003,-104.0,,-84.1,-100.95,-1
1004,-104.0,,-80.0,-102.0,-1
1005,-104.0,,-79.75,-102.0,-1
1006,-104.0,,-80.4,-102.0,-1
1007,-104.0,,-83.2,-102.0,-1
1008,-104.0,,-83.4,-102.0,-1
1009,-104.0,,-85.1,-102.0,-1
1010,-104.0,,-85.1,-102.0,-1
1011,-104.0,,-84.8,-102.0,-1
1012,-104.0,,-86.1,-102.0,-1
1013,-104.0,,-82.8,-101.45,-1
1014,-104.0,,-86.25,-98.8,-1
1015,-104.0,,-87.0,-99.65,-1
1016,-104.0,,-87.5,-98.55,-1
1017,-104.0,,-86.35,-100.35,-1
1018,-104.0,,-82.9,-100.7,2
1019,-104.0,,-84.1,-101.3,2
1020,-104.0,,-86.65,-102.0,2
1021,-104.0,,-87.75,-102.0,2
1022,-104.0,,-89.25,-102.0,2
1023,-104.0,,-80.2,-101.9,-1
1024,-104.0,,-84.4,-100.0,-1
1025,-104.0,,-82.0,-100.0,-1
1026,-104.0,,-85.25,-102.6,-1
1027,-104.0,,-87.95,-104.0,-1
1028,-104.0,,-87.45,-104.0,-1
1029,-104.0,,-84.3,-104.0,2
1030,-104.0,,-84.45,-104.0,2
1031,-104.0,,-85.35,-104.0,2
1032,-104.0,,-85.5,-104.0,2
1033,-104.0,,-85.6,-104.0,2
1034,-104.0,,-85.4,-104.0,2
1035,-104.0,,-79.7,-104.0,2
1036,-104.0,,-87.2,-104.0,2
1037,-104.0,,-87.5,-104.0,2
1038,-104.0,,-88.7,-104.0,-1
1039,-104.0,,-88.5,-104.0,-1
1040,-104.0,,-88.5,-104.0,-1
1041,-104.0,,-91.0,-104.0,-1
1042,-104.0,,-81.5,-104.0,-1
1043,-104.0,,-85.1,-104.0,-1
1044,-104.0,,-84.7,-104.0,-1
1045,-104.0,,-85.5,-104.0,-1
1046,-104.0,,-85.2,-104.0,-1
1047,-104.0,,-86.65,-104.0,-1
1048,-104.0,,-85.6,-104.0,-1
1049,-104.0,,-86.4,-104.0,-1
1050,-104.0,,-88.2,-104.0,-1
1051,-104.0,,-83.4,-104.0,-1
1052,-104.0,,-84.4,-102.8,-1
1053,-104.0,,-80.4,-102.0,-1
1054,-104.0,,-82.8,-103.2,-1
1055,-104.0,,-81.4,-103.8,-1
1056,-104.0,,-79.2,-102.0,-1
1057,-104.0,,-80.4,-100.0,-1
1058,-104.0,,-79.8,-100.0,-1
1059,-104.0,,-80.6,-100.0,-1
1060,-104.0,,-84.2,-101.6,-1
1061,-104.0,,-81.8,-102.0,-1
1062,-104.0,,-83.25,-99.2,-1
1063,-104.0,,-79.95,-102.0,-1
1064,-104.0,,-81.8,-102.0,-1
1065,-104.0,,-81.0,-102.0,-1
1066,-104.0,,-83.0,-102.0,-1
1067,-104.0,,-86.1,-101.2,-1
1068,-104.0,,-82.6,-96.5,-1
1069,-104.0,,-84.9,-97.7,2
1070,-104.0,,-81.0,-96.0,2
1071,-104.0,,-84.4,-96.0,2
1072,-104.0,,-81.25,-97.9,2
1073,-104.0,,-81.65,-98.0,-1
1074,-104.0,,-83.0,-98.0,-1
1075,-104.0,,-83.4,-103.6,-1
1076,-104.0,,-84.2,-98.4,-1
1077,-104.0,,-89.6,-96.4,-1
1078,-104.0,,-82.8,-99.2,-1
1079,-104.0,,-82.0,-104.0,-1
1080,-104.0,,-83.2,-104.0,-1
1081,-104.0,,-86.8,-104.0,-1
1082,-104.0,,-88.6,-104.0,-1
1083,-104.0,,-89.6,-104.0,2
1084,-104.0,,-86.0,-104.0,2
1085,-104.0,,-84.6,-104.0,-1
1086,-104.0,,-87.2,-104.0,-1
1087,-104.0,,-86.2,-104.0,-1
1088,-104.0,,-86.6,-104.0,-1
1089,-104.0,,-87.0,-104.0,-1
1090,-104.0,,-82.0,-104.0,-1
1091,-104.0,,-85.4,-104.0,-1
1092,-104.0,,-83.2,-104.0,-1
1093,-104.0,,-82.8,-104.0,2
1094,-104.0,,-81.8,-104.0,2
1095,-104.0,,-86.0,-104.0,-1
1096,-104.0,,-81.4,-104.0,-1
1097,-104.0,,-84.0,-104.0,-1
1098,-104.0,,-82.75,-104.0,-1
1099,-104.0,,-82.9,-104.0,-1
1100,-104.0,,-81.8,-104.0,-1
1101,-104.0,,-82.2,-104.0,-1
1102,-104.0,,-83.7,-104.0,-1
1103,-104.0,,-84.8,-104.0,-1
1104,-104.0,,-83.45,-104.0,-1
1105,-104.0,,-85.65,-104.0,-1
1106,-104.0,,-85.65,-104.0,-1
1107,-104.0,,-83.55,-104.0,-1
1108,-104.0,,-80.95,-104.45,-1
1109,-104.0,,-81.2,-105.0,-1
1110,-104.0,,-83.25,-103.4,-1
1111,-104.0,,-86.3,-97.65,-1
1112,-104.0,,-87.6,-98.0,-1
1113,-104.0,,-85.2,-98.45,-1
1114,-104.0,,-84.55,-99.0,-1
1115,-104.0,,-80.8,-99.75,-1
1116,-104.0,,-84.65,-100.05,-1
1117,-104.0,,-80.95,-98.95,-1
1118,-104.0,,-80.3,-94.0,-1
1119,-104.0,,-80.0,-94.0,-1
1120,-104.0,,-84.3,-93.7,-1
1121,-104.0,,-82.5,-91.7,-1
1122,-104.0,,-84.0,-93.7,-1
1123,-104.0,,-83.9,-91.1,2
1124,-104.0,,-85.3,-95.4,2
1125,-104.0,,-84.1,-101.5,2
1126,-104.0,,-88.5,-103.0,2
1127,-104.0,,-85.7,-103.0,2
1128,-104.0,,-85.5,-103.0,-1
1129,-104.0,,-84.0,-103.0,2
1130,-104.0,,-85.7,-103.0,2
1131,-104.0,,-86.5,-102.4,2
1132,-104.0,,-86.3,-102.3,2
1133,-104.0,,-84.0,-97.1,2
1134,-104.0,,-85.8,-95.0,2
1135,-104.0,,-84.2,-102.2,2
1136,-104.0,,-83.9,-100.0,2
1137,-104.0,,-91.5,-99.0,6
1138,-104.0,,-88.6,-99.0,6
1139,-104.0,,-89.4,-99.0,6
1140,-104.0,,-89.4,-99.0,6
1141,-104.0,,-88.1,-99.0,6
1142,-104.0,,-84.4,-99.0,6
1143,-104.0,,-84.2,-99.0,-1
1144,-104.0,,-84.6,-99.0,-1
1145,-104.0,,-84.8,-99.0,8
1146,-104.0,,-82.9,-99.0,8
1147,-104.0,,-86.9,-99.0,8
1148,-104.0,,-90.4,-99.0,8
1149,-104.0,,-90.1,-99.0,8
1150,-104.0,,-90.0,-99.0,8
1151,-104.0,,-82.8,-99.0,8
1152,-104.0,,-84.5,-99.0,8
1153,-104.0,,-84.0,-99.0,-1
1154,-104.0,,-85.0,-99.0,-1
1155,-104.0,,-84.0,-99.0,-1
1156,-104.0,,-85.2,-99.0,-1
1157,-104.0,,-85.1,-99.0,-1
1158,-104.0,,-87.3,-99.0,-1
1159,-104.0,,-88.7,-99.0,-1
1160,-104.0,,-88.1,-99.0,-1
1161,-104.0,,-91.2,-99.0,-1
1162,-104.0,,-84.0,-99.0,-1
1163,-104.0,,-79.7,-99.9,-1
1164,-104.0,,-84.1,-102.0,-1
1165,-104.0,,-83.4,-102.0,-1
1166,-104.0,,-82.8,-102.0,-1
1167,-104.0,,-82.5,-102.0,8
1168,-104.0,,-82.1,-102.0,8
1169,-104.0,,-81.5,-102.0,8
1170,-104.0,,-81.7,-102.0,-1
1171,-104.0,,-85.4,-102.3,-1
1172,-104.0,,-81.2,-100.7,-1
1173,-104.0,,-81.5,-102.0,-1
1174,-104.0,,-80.0,-95.0,-1
1175,-104.0,,-81.3,-96.6,-1
1176,-104.0,,-82.4,-96.4,-1
1177,-104.0,,-82.0,-96.0,-1
1178,-104.0,,-83.6,-96.0,-1
1179,-104.0,,-83.6,-96.0,-1
1180,-104.0,,-84.5,-96.0,-1
1181,-104.0,,-84.2,-96.6,-1
1182,-104.0,,-83.5,-101.7,-1
1183,-104.0,,-83.4,-102.0,8
1184,-104.0,,-83.4,-105.0,8
1185,-104.0,,-84.7,-105.0,8
1186,-104.0,,-85.3,-105.0,8
1187,-104.0,,-86.0,-104.2,8
1188,-104.0,,-83.4,-95.3,8
1189,-104.0,,-84.6,-101.2,8
1190,-104.0,,-83.7,-99.3,8
1191,-104.0,,-80.7,-99.0,8
1192,-104.0,,-90.7,-100.0,8
1193,-104.0,,-92.1,-101.0,8
1194,-104.0,,-95.9,-101.0,8
1195,-104.0,,-95.3,-101.0,8
1196,-104.0,,-94.0,-101.0,8
1197,-104.0,,-88.9,-101.0,8
1198,-104.0,,-85.2,-101.0,8
1199,-104.0,,-83.7,-101.0,8
1200,-104.0,,-84.0,-101.0,8
1201,-104.0,,-83.8,-101.0,8
1202,-104.0,,-83.8,-101.0,-1
1203,-104.0,,-82.45,-101.0,6
1204,-104.0,,-85.1,-101.0,6
1205,-104.0,,-85.9,-101.0,6
1206,-104.0,,-86.05,-101.0,6
1207,-104.0,,-82.75,-101.0,6
1208,-104.0,,-84.8,-101.0,6
1209,-104.0,,-86.6,-101.0,-1
1210,-104.0,,-86.25,-101.0,-1
1211,-104.0,,-87.1,-101.0,-1
1212,-104.0,,-86.5,-101.0,-1
1213,-104.0,,-85.85,-101.0,-1
1214,-104.0,,-87.45,-101.0,1
1215,-104.0,,-85.0,-101.0,1
1216,-104.0,,-84.0,-101.0,1
1217,-104.0,,-83.6,-101.0,1
1218,-104.0,,-84.0,-101.0,1
1219,-104.0,,-83.4,-101.0,-1
1220,-104.0,,-85.15,-101.0,-1
1221,-104.0,,-78.9,-100.25,-1
1222,-104.0,,-85.4,-100.0,-1
1223,-104.0,,-91.0,-96.4,-1
1224,-104.0,,-88.6,-101.8,-1
1225,-104.0,,-87.6,-103.0,1
1226,-104.0,,-79.2,-103.0,1
1227,-104.0,,-82.0,-103.0,1
1228,-104.0,,-81.8,-99.0,1
1229,-104.0,,-82.0,-98.0,1
1230,-104.0,,-85.8,-98.0,1
1231,-104.0,,-82.0,-96.0,1
1232,-104.0,,-81.6,-97.0,1
1233,-104.0,,-81.6,-99.6,1
1234,-104.0,,-82.4,-102.0,-1
1235,-104.0,,-81.4,-100.6,6
1236,-104.0,,-85.6,-99.0,6
1237,-104.0,,-82.8,-99.0,6
1238,-104.0,,-89.8,-99.0,6
1239,-104.0,,-84.6,-99.0,6
1240,-104.0,,-82.4,-98.4,6
1241,-104.0,,-80.2,-98.8,6
1242,-104.0,,-79.2,-102.0,6
1243,-104.0,,-86.8,-99.0,6
1244,-104.0,,-83.6,-99.0,-1
1245,-104.0,,-80.2,-102.2,-1
1246,-104.0,,-89.2,-101.8,-1
1247,-104.0,,-94.6,-97.0,-1
1248,-104.0,,-95.0,-97.8,-1
1249,-104.0,,-94.6,-98.6,-1
1250,-104.0,,-88.0,-99.0,-1
1251,-104.0,,-83.4,-99.0,-1
1252,-104.0,,-83.2,-99.0,-1
1253,-104.0,,-83.6,-99.0,-1
1254,-104.0,,-83.4,-99.0,-1
1255,-104.0,,-84.6,-99.0,0
1256,-104.0,,-83.4,-99.0,0
1257,-104.0,,-80.0,-99.0,0
1258,-104.0,,-86.0,-99.0,0
1259,-104.0,,-85.0,-99.0,-1
1260,-104.0,,-86.2,-99.0,-1
1261,-104.0,,-87.2,-99.0,-1
1262,-104.0,,-82.4,-99.0,-1
1263,-104.0,,-84.8,-99.0,-1
1264,-104.0,,-84.8,-99.0,-1
1265,-104.0,,-85.2,-99.0,-1
1266,-104.0,,-85.2,-99.0,-1
1267,-104.0,,-85.6,-99.0,-1
1268,-104.0,,-85.4,-100.0,-1
1269,-104.0,,-84.2,-104.0,-1
1270,-104.0,,-84.6,-104.0,-1
1271,-104.0,,-80.8,-104.0,-1
1272,-104.0,,-80.0,-104.0,-1
1273,-104.0,,-84.8,-104.0,-1
1274,-104.0,,-80.4,-103.0,-1
1275,-104.0,,-80.8,-99.0,-1
1276,-104.0,,-84.0,-99.0,-1
1277,-104.0,,-84.2,-99.0,-1
1278,-104.0,,-84.0,-99.0,-1
1279,-104.0,,-84.0,-99.0,-1
1280,-104.0,,-84.0,-99.0,-1
1281,-104.0,,-84.0,-99.0,-1
1282,-104.0,,-85.0,-101.4,-1
1283,-104.0,,-84.8,-104.0,-1
1284,-104.0,,-81.0,-104.0,-1
1285,-104.0,,-80.8,-104.0,-1
1286,-104.0,,-78.8,-104.0,-1
1287,-104.0,,-75.0,-104.0,-1
1288,-104.0,,-79.6,-104.0,0
1289,-104.0,,-77.6,-104.0,0
1290,-104.0,,-69.8,-104.0,0
1291,-104.0,,-71.0,-104.0,0
1292,-104.0,,-73.6,-104.0,-1
1293,-104.0,,-72.6,-104.0,-1
1294,-104.0,,-67.4,-104.0,-1
1295,-104.0,,-67.2,-104.0,-1
1296,-104.0,,-67.2,-104.0,0
1297,-104.0,,-63.2,-104.0,0
1298,-104.0,,-66.2,-100.4,0
1299,-104.0,,-65.6,-95.0,-1
1300,-104.0,,-67.8,-95.0,-1
1301,-104.0,,-67.6,-95.0,-1
1302,-104.0,,-72.2,-95.0,0
1303,-104.0,,-81.0,-95.0,0
1304,-104.0,,-81.0,-95.0,0
1305,-104.0,,-77.4,-95.0,-1
1306,-104.0,,-81.8,-95.0,-1
1307,-104.0,,-82.8,-95.0,-1
1308,-104.0,,-82.35,-95.0,-1
1309,-104.0,,-74.85,-95.0,-1
1310,-104.0,,-70.3,-95.0,-1
1311,-104.0,,-66.8,-95.0,-1
1312,-104.0,,-67.6,-95.0,0
1313,-104.0,,-68.0,-95.0,0
1314,-104.0,,-68.0,-95.0,0
1315,-104.0,,-68.0,-95.0,-1
1316,-104.0,,-68.0,-95.0,-1
1317,-104.0,,-68.2,-95.0,-1
1318,-104.0,,-68.0,-95.0,-1
1319,-104.0,,-68.0,-95.0,-1
1320,-104.0,,-68.0,-95.0,-1
1321,-104.0,,-68.2,-95.0,-1
1322,-104.0,,-67.3,-95.0,-1
1323,-104.0,,-75.45,-95.0,-1
1324,-104.0,,-80.3,-95.0,0
1325,-104.0,,-81.8,-95.0,-1
1326,-104.0,,-74.05,-95.0,-1
1327,-104.0,,-71.1,-95.0,-1
1328,-104.0,,-71.35,-95.0,-1
1329,-104.0,,-69.95,-95.0,-1
1330,-104.0,,-71.4,-95.0,-1
